#
#   VizieR Astronomical Server: http://cdsweb.u-strasbg.fr	2004-12-14T02:59:10
#   Explanations and Statistics of UCDs:			See LINK below
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#    (link)
#
#Coosys	J2000:	eq_FK5 2000
#INFO	Ref=Vxml4301
#INFO	Target=304.500000-12.533333,rm=600.

#RESOURCE=1280
#Name: I/280A
#Title:	All-sky Compiled Catalogue of 2.5 million stars (Kharchenko 2001)
#Table	I_280A_ascc01:
#Name: I/280A/ascc01
#Title:	The all-sky catalogue of 2.5million stars
#Coosys	J2000_1991.250:	eq_FK5 2000_1991.250
#Column	recno	(I8)	Record number within the original table (starting from 1)        (link)	[ucd=RECORD]
#Column	RAJ2000	(F12.8)	Right Ascension J2000.0, epoch 1991.25        (link)	[ucd=POS_EQ_RA_MAIN]
#Column	DEJ2000	(F12.8)	Declination J2000.0, epoch 1991.25	[ucd=POS_EQ_DEC_MAIN]
#Column	Plx	(F7.2)	? Trigonometric parallax	[ucd=POS_PARLX_TRIG]
#Column	e_Plx	(F6.2)	? Standard error in Plx	[ucd=ERROR]
#Column	pmRA	(F8.2)	Proper Motion in RA*cos(DE)	[ucd=POS_EQ_PMRA]
#Column	pmDE	(F8.2)	Proper Motion in Declination	[ucd=POS_EQ_PMDEC]
#Column	Bmag	(F6.3)	? B magnitude in Johnson system	[ucd=PHOT_JHN_B]
#Column	Vmag	(F6.3)	? V magnitude in Johnson system	[ucd=PHOT_JHN_V]
#Column	SpType	(A12)	Spectral type in MK or HD system	[ucd=SPECT_TYPE_MK]
#Column	TYC1	(I4)	? TYC1 number from Tycho-2        (link)	[ucd=ID_ALTERNATIVE]
#Column	TYC2	(I5)	? TYC2 number from Tycho-2        (link)	[ucd=ID_ALTERNATIVE]
#Column	TYC3	(I1)	? TYC3 number from Tycho-2	[ucd=ID_ALTERNATIVE]

recno	RAJ2000	DEJ2000	Plx	e_Plx	pmRA	pmDE	Bmag	Vmag	SpType	TYC1	TYC2	TYC3
 1329036	301.99941048	-07.96542661	       	      	    8.32	  -12.79	12.207	11.307	            	5739	  411	1
 1330461	306.50412891	-07.73459006	   4.22	  1.57	   16.85	   -5.70	10.407	 8.954	K2          	5754	 1783	1
 1328542	299.98935689	-09.82258999	       	      	   -6.07	  -10.29	12.490	11.458	            	5742	  860	1
 1331129	308.95969773	-09.74083872	 -81.50	 42.79	   20.81	  -28.46	10.931	10.205	            	5759	 1896	1
 1412983	299.50862009	-14.37246616	       	      	   35.21	   -9.99	11.968	11.274	            	5750	 1711	1
 1415616	309.52043177	-10.85930608	       	      	   -8.58	   -0.99	12.505	11.671	            	5759	  973	1
 1505995	300.03852338	-15.40382834	       	      	   -0.28	    2.70	12.531	11.684	            	6314	  756	1
 1508218	308.61215581	-15.86466172	       	      	   27.71	  -33.99	12.510	11.772	            	6330	 1791	1
 1412891	299.17878471	-12.45076330	  -5.19	 22.89	    6.44	    8.40	10.405	10.190	A0          	5746	  827	1
 1412999	299.59008926	-14.58767368	 115.59	 80.40	   14.28	    0.94	11.865	11.068	            	5750	  455	1
 1506887	303.79019394	-17.68462795	   2.59	 52.79	   40.33	  -31.76	10.981	10.412	G0          	6319	  702	1
 1331131	308.98252997	-09.76297292	       	      	   10.32	   -3.99	12.160	11.567	            	5759	 1955	1
 1412896	299.21325345	-11.96224803	       	      	   11.63	  -18.17	11.542	10.460	            	5746	 1280	1
 1505957	299.85420701	-15.11719764	       	      	   -0.38	  -19.09	12.550	11.368	            	6313	 1100	1
 1506639	302.85237474	-17.48227584	       	      	   -0.08	    0.10	13.218	11.771	            	6319	  396	1
 1506668	302.96670144	-17.51666978	 350.39	 65.90	   -5.73	    7.39	12.330	10.888	            	6319	  362	1
 1415621	309.54925821	-14.23798856	 -56.09	 58.70	    3.68	    8.98	11.291	10.530	            	5767	 1739	1
 1330357	306.18916407	-07.60640550	   4.46	  1.15	   43.67	   29.57	 9.376	 8.345	G5          	5741	  422	1
 1506154	300.87680133	-16.37270883	 -75.59	 57.40	    4.87	   -8.70	12.230	10.446	            	6314	 1992	1
 1507462	305.73145037	-17.59784898	 -56.00	 37.50	   -6.00	    2.79	11.406	10.229	            	6332	  879	1
 1412890	299.17238805	-12.75100385	       	      	   12.61	   -0.39	12.025	10.984	            	5746	 1764	1
 1506323	301.54868217	-16.88461072	 -32.09	 49.50	   -6.72	   -7.35	11.506	11.191	            	6318	  827	1
 1328727	300.68903001	-08.91913579	  16.20	 45.09	    9.20	   -2.19	11.600	10.309	            	5739	 1481	1
 1506234	301.17509940	-16.62564440	       	      	   23.21	   17.20	12.590	11.103	            	6314	 1137	1
 1329943	304.92615991	-07.34334517	       	      	    8.82	  -18.79	12.414	12.088	            	5174	  150	1
 1415710	309.83121486	-12.78013567	  12.19	 78.40	   -9.74	  -18.84	11.647	10.970	            	5763	 1419	1
 1328620	300.25158241	-09.41383331	       	      	    1.22	   -2.99	11.733	10.967	            	5742	  794	1
 1413047	299.77576469	-14.99827664	   1.10	 37.70	   -0.23	   -6.25	10.899	 9.605	M0          	5750	  759	1
 1415709	309.82965030	-12.33433972	       	      	   18.81	    1.10	12.243	11.410	            	5763	 1184	1
 1506544	302.42166054	-17.33959705	       	      	   -3.98	  -12.49	12.939	11.581	            	6319	  762	1
 1507222	304.92527592	-17.72623476	       	      	  -11.76	   -4.62	12.140	10.708	            	6332	  845	1
 1330023	305.16279367	-07.36317827	       	      	   10.62	   -1.69	12.111	11.049	            	5174	  103	1
 1507977	307.63252099	-16.77379190	       	      	   -9.48	  -16.59	12.091	11.488	            	6329	 1983	1
 1330342	306.14618520	-07.57887269	 -74.90	 62.00	  -10.82	  -17.46	11.833	10.520	            	5741	  153	1
 1412892	299.18543547	-13.10442920	       	      	  -28.08	  -31.19	12.552	11.545	            	5746	 1760	1
 1330219	305.78289930	-07.47519069	       	      	    7.52	    2.50	12.649	12.123	            	5175	  548	1
 1330224	305.80503001	-07.48063070	       	      	   -4.87	   -9.29	12.537	11.923	            	5175	  507	1
 1328722	300.66973173	-08.92325081	       	      	    3.02	  -15.09	12.927	11.393	            	5739	 1043	1
 1507705	306.56469603	-17.35148183	       	      	   22.51	    5.90	12.600	11.219	            	6333	  776	1
 1412888	299.15754421	-12.67202416	       	      	  -13.28	 -122.49	11.990	11.506	            	5746	  650	1
 1507445	305.65282510	-17.62876907	       	      	    4.91	   -1.79	12.709	12.418	            	6332	  793	1
 1412991	299.57318342	-10.55748785	       	      	   10.01	  -23.69	12.543	12.240	            	5742	  447	1
 1328704	300.60827486	-08.98114466	-127.50	 37.40	   -1.93	   -3.18	11.518	10.184	            	5738	 1412	1
 1506222	301.11796884	-16.59800649	       	      	    4.61	    1.00	11.864	11.305	            	6314	 2095	1
 1328610	300.20661617	-09.45339818	  62.09	 37.59	    3.23	   -9.78	10.581	10.280	            	5742	  538	1
 1329446	303.37630814	-07.43182012	       	      	   -0.57	   -8.09	12.328	10.852	            	5173	  291	1
 1508349	309.14862707	-15.15907081	       	      	   16.61	  -17.29	12.014	11.566	            	6330	 1262	1
 1329416	303.28558017	-07.45005016	       	      	   33.22	   -9.59	12.217	11.436	            	5173	  264	1
 1330011	305.14391206	-07.34983649	       	      	    5.62	  -12.29	11.987	11.780	            	5174	  166	1
 1330861	307.96958391	-08.57656431	  33.40	 85.00	    1.88	   -3.60	12.096	10.497	            	5754	 1002	1
 1506740	303.27420289	-17.62205730	       	      	   -7.98	    3.90	12.455	11.154	            	6319	  579	1
 1415665	309.68927472	-13.86509832	       	      	   -2.18	   -0.59	12.291	11.282	            	5767	 1838	1
 1508239	308.70830028	-15.79737233	   6.75	  1.12	   12.19	  -11.01	 8.687	 8.109	F3V         	6330	 1360	1
 1412956	299.40754505	-14.19331647	       	      	    1.71	  -15.59	12.670	11.558	            	5750	  665	1
 1412903	299.22522615	-11.69033265	 -36.70	 67.80	   -0.56	   -6.86	11.945	10.571	            	5746	 2192	1
 1507075	304.44013092	-17.76028748	       	      	  -11.08	    7.30	13.318	11.926	            	6332	 1069	1
 1329693	304.15067074	-07.31723873	  58.00	 53.50	    1.99	   -4.70	11.776	10.257	            	5174	  229	1
 1329393	303.22702460	-07.45810458	   2.75	  1.37	    3.35	  -11.55	 8.614	 7.616	G5          	5173	  241	1
 1505960	299.87219400	-15.20870700	       	      	   -4.63	  -12.47	      	13.157
 1331117	308.91769167	-09.60846182	       	      	   -5.47	   -2.49	12.034	11.675	            	5759	 1892	1
 1329555	303.75589107	-07.35491093	       	      	   14.55	    3.99	12.733	11.350	            	5174	  138	1
 1507989	307.68218603	-16.76179600	  33.09	 33.29	   -1.74	   -7.35	10.982	10.241	            	6329	 1958	1
 1507362	305.34485317	-17.70045466	       	      	   13.31	    3.90	12.304	11.909	            	6332	  671	1
 1412911	299.26825872	-13.72006611	       	      	    3.91	  -17.99	11.966	11.348	            	5750	 1822	1
 1331007	308.52677122	-09.10709190	       	      	    5.52	   -2.19	12.539	11.554	            	5755	  324	1
 1329215	302.77731507	-07.58306651	       	      	    1.82	  -14.09	11.754	10.679	            	5740	 1551	1
 1506807	303.49845717	-17.67613222	   7.78	  1.25	  106.12	   -9.76	 9.124	 8.271	G8V         	6319	  689	1
 1415701	309.79977046	-11.79171483	       	      	    5.61	    4.10	12.704	11.807	            	5763	 1745	1
 1330334	306.09981204	-07.54229071	       	      	  -14.77	  -20.19	12.455	11.827	            	5741	  387	1
 1415708	309.82494723	-13.20112826	       	      	   -3.36	   13.75	12.890	12.465	            	5767	 2119	1
 1328735	300.73280219	-08.83221099	       	      	   15.32	  -18.69	11.719	10.858	            	5739	 1740	1
 1412978	299.47739745	-14.41751138	 -96.90	 42.79	   10.09	   -0.05	11.043	10.268	            	5750	 1111	1
 1412984	299.52158586	-10.62688229	       	      	    4.31	   -8.79	12.720	11.145	            	5742	 2178	1
 1330822	307.83935019	-08.45315666	  -1.39	 28.00	  -16.92	  -13.11	10.670	 9.991	G0          	5754	  920	1
 1415712	309.83438850	-12.02568700	       	      	   25.01	    1.22	      	12.708
 1331023	308.56374550	-09.14070970	       	      	  -10.77	  -13.59	12.093	12.120	            	5755	  372	1
 1330914	308.15815603	-08.72265738	       	      	   -5.97	  -17.99	11.838	11.321	            	5754	  978	1
 1412912	299.27425719	-11.38903558	       	      	    9.31	    0.40	11.886	11.456	            	5746	 2100	1
 1508327	309.07702204	-15.31039757	   8.42	  2.71	   18.82	  -32.30	 9.833	 9.236	            	6330	 1946	2
 1508326	309.07663731	-15.31127865	   8.36	  2.71	    8.72	  -47.55	 9.507	 8.931	G1V         	6330	 1946	1
 1412886	299.13908075	-12.84175675	       	      	   15.51	   -2.73	11.612	10.461	            	5746	 1831	1
 1330780	307.65245111	-08.30916501	 -23.29	 18.70	    0.13	  -10.68	10.091	 9.722	A3          	5754	  732	1
 1328667	300.46213677	-09.10706154	       	      	   15.62	  -19.59	12.473	11.122	            	5738	 1260	1
 1413008	299.64514721	-10.33656027	 -89.90	 53.29	    3.84	   -3.72	11.541	10.681	            	5742	  905	1
 1329887	304.76759268	-07.29921057	 -15.69	 19.50	   -0.96	    0.76	10.457	 9.338	K0          	5174	  277	1
 1508309	309.02294815	-15.39833487	       	      	    1.31	   -9.59	12.485	12.062	            	6330	 1114	1
 1330942	308.25850059	-08.81417320	 -25.29	 44.50	   -2.71	  -11.10	11.241	10.310	            	5754	  416	1
 1505940	299.77581007	-15.06826770	       	      	   34.91	  -25.79	11.761	11.229	            	6313	  740	1
 1507944	307.51664367	-16.89155028	   6.50	 23.79	   17.93	   -8.98	10.574	10.140	G0          	6333	  996	1
 1412964	299.43380694	-14.32932020	       	      	    4.41	  -12.99	11.679	10.873	            	5750	 1581	1
 1412966	299.43910034	-10.81708176	       	      	   28.71	   11.60	12.253	12.181	            	5742	 1625	1
 1507153	304.69309846	-17.77472630	       	      	   -0.98	   -4.79	12.372	11.262	            	6332	 1131	1
 1412997	299.58310373	-14.69597302	  91.30	 61.29	    8.57	  -22.56	11.470	10.750	            	5750	  865	1
 1329859	304.70763730	-07.29221900	       	      	    5.62	  -11.29	12.467	11.844	            	5174	  334	1
 1328754	300.82440277	-08.72851333	  28.79	 37.29	    1.38	   -2.69	11.315	10.029	            	5739	 1289	1
 1415672	309.70463431	-11.27259603	       	      	    9.61	   -2.99	12.642	11.720	            	5763	 2041	1
 1328736	300.73582017	-08.81212962	   3.86	  1.50	    1.72	   -3.93	 9.960	 8.521	K0          	5739	  745	1
 1329283	302.95073977	-07.51332772	 -12.80	 21.60	    7.12	   -8.24	10.500	 9.380	G5          	5740	 2163	1
 1328514	299.89576194	-09.86189237	       	      	  -11.07	  -20.99	12.456	10.879	            	5742	 1336	1
 1507597	306.14046200	-17.53594669	       	      	    1.31	    0.30	12.072	10.970	            	6333	   62	1
 1507678	306.44096265	-17.43508967	       	      	   -0.78	   -8.59	12.809	11.967	            	6333	  663	1
 1330883	308.05227126	-08.61337670	       	      	   -1.17	  -13.29	12.277	11.056	            	5754	  667	1
 1328634	300.32571737	-09.25342148	 -50.29	 81.19	    6.76	   -9.28	11.720	11.263	            	5738	  830	1
 1415641	309.59243187	-14.27343907	 -22.00	 54.20	    2.94	   -2.64	11.297	10.138	            	5767	 2081	1
 1330188	305.68198637	-07.41329836	 123.00	 55.40	   -7.78	    9.53	11.506	10.521	            	5175	  726	1
 1329173	302.61559940	-07.62059824	       	      	   -3.47	   -9.59	12.218	10.776	            	5740	 1690	1
 1413038	299.75646074	-10.09463374	       	      	   -6.07	  -16.69	12.509	11.723	            	5742	 1191	1
 1505997	300.04381094	-15.51541957	       	      	    8.61	    1.10	13.203	11.406	            	6314	  438	1
 1415580	309.40026936	-10.40500438	       	      	   23.02	   -1.69	12.075	11.665	            	5759	 1329	1
 1412963	299.42499919	-14.32966641	       	      	   11.31	    3.50	12.288	12.180	            	5750	 1679	1
 1508125	308.21227350	-16.36439114	       	      	    6.81	  -30.99	12.016	11.527	            	6330	  254	1
 1506028	300.19648301	-15.72446174	 -18.89	 17.50	  -51.76	  -30.91	 9.685	 9.133	G0          	6314	 1164	1
 1328723	300.67196484	-08.86518464	       	      	    1.02	   10.00	11.788	10.858	            	5739	 1476	1
 1508305	309.01117651	-15.43971834	  -7.80	 67.30	    6.42	   -9.98	11.875	10.475	            	6330	 1466	1
 1331172	309.10777393	-09.85408085	  -2.74	  1.50	   -8.31	    2.86	 9.662	 8.812	G5          	5759	 1847	1
 1329290	302.97031810	-07.49931921	 -10.39	 12.60	   32.97	   56.96	 9.547	 9.018	F8          	5173	  173	1
 1412931	299.31869665	-11.15542933	       	      	  -56.38	  -21.19	12.299	11.335	            	5742	 2242	1
 1412977	299.47686184	-10.68765743	       	      	    3.51	   -8.09	12.112	11.365	            	5742	  883	1
 1415718	309.85526559	-13.13237520	       	      	   16.71	   -9.49	12.170	11.535	            	5767	 2130	1
 1329907	304.82322495	-07.28581785	       	      	    2.52	  -10.79	12.193	11.200	            	5174	  348	1
 1329345	303.11930464	-07.45434853	-225.30	 53.20	    8.65	    0.09	11.295	10.885	            	5173	  254	1
 1330904	308.12848089	-08.66934786	       	      	    6.12	  -12.79	12.067	11.512	            	5754	  763	1
 1508320	309.06064430	-15.37303634	       	      	   -5.08	   -1.99	12.690	11.862	            	6330	 1793	1
 1328923	301.56563691	-08.13566824	 -64.69	 67.30	  -10.21	  -31.43	11.966	11.048	            	5739	 1533	1
 1412937	299.34822252	-11.03687029	       	      	    9.81	   -8.79	12.239	11.780	            	5742	  327	1
 1415725	309.88441492	-12.36056227	 183.69	 68.19	    3.90	   -3.37	11.717	10.327	            	5763	 1249	1
 1330777	307.64342602	-08.27641481	 -55.59	 34.59	    5.39	  -25.98	11.148	10.043	            	5754	  636	1
 1415729	309.88899432	-12.74203883	       	      	   16.21	  -13.59	12.574	11.877	            	5763	  867	1
 1413014	299.66552950	-14.90961297	  97.50	 45.09	    2.76	   -3.71	11.194	10.421	            	5750	  789	1
 1329115	302.39932499	-07.69329978	       	      	    2.02	   -9.29	12.068	11.920	            	5739	  102	1
 1415578	309.39697093	-10.37152052	  23.89	 36.59	  -19.83	  -20.02	10.876	10.352	G0          	5759	 1094	1
 1507720	306.63193510	-17.37766446	  10.42	  0.97	   -5.08	  -19.20	 7.903	 7.328	G0V         	6333	 1118	1
 1412881	299.11575768	-12.88510851	       	      	   17.11	    4.80	12.402	12.571	            	5746	 1707	1
 1329800	304.50840270	-07.26904854	       	      	    6.52	   -8.79	12.436	12.055	            	5174	  388	1
 1329424	303.30036991	-07.40273560	  -1.39	 26.50	   10.19	    1.22	10.634	10.323	            	5173	  326	1
 1330711	307.38717488	-08.09916015	       	      	   -3.47	  -13.59	12.849	11.824	            	5754	  216	1
 1415703	309.80674275	-13.53425717	       	      	   -4.98	   -4.59	13.318	11.864	            	5767	 1546	1
 1508199	308.50798472	-16.09437334	       	      	   -4.48	  -12.29	13.131	11.062	            	6330	  261	1
 1329627	303.98163549	-07.28961745	       	      	   -1.67	   -9.79	12.985	11.277	            	5174	  331	1
 1508165	308.37016842	-16.23800129	       	      	    7.51	    9.60	12.377	11.790	            	6330	  354	1
 1506989	304.16061795	-17.79313447	       	      	  -13.98	  -10.79	12.230	11.790	            	6332	 1135	1
 1328975	301.74272770	-08.01480773	       	      	    8.82	   -7.99	11.794	11.419	            	5739	  474	1
 1415707	309.81852185	-13.49483102	       	      	    8.81	  -16.69	12.462	11.482	            	5767	  591	1
 1329550	303.72857347	-07.31592626	       	      	   34.22	   -7.59	12.119	11.452	            	5173	  229	1
 1328962	301.69686692	-08.03855155	   5.30	 14.89	    0.31	  -17.13	 9.582	 9.229	A3          	5739	  500	1
 1328896	301.45401621	-08.19352054	       	      	   13.12	  -20.29	11.643	11.301	            	5739	  930	1
 1507119	304.58260805	-17.80620351	       	      	    8.31	  -45.49	12.167	11.894	            	6332	 1093	1
 1329709	304.21371061	-07.26652944	       	      	   14.62	   -0.79	12.453	11.934	            	5174	  395	1
 1329418	303.28719828	-07.39544854	  13.60	 52.40	    1.26	   -1.83	11.775	10.899	            	5173	  338	1
 1415634	309.58355542	-14.37609994	       	      	   -3.15	   -9.89	12.621	10.561	            	5767	 2407	1
 1328895	301.44982467	-08.19216778	       	      	    6.12	   -5.29	12.396	11.015	            	5739	  976	1
 1505979	299.94606765	-15.41795170	       	      	    2.97	   -4.45	      	 9.632
 1507084	304.47347114	-17.81020214	  15.60	 30.79	  -15.88	  -20.30	11.070	 9.902	K2          	6332	 1074	1
 1330783	307.66132004	-08.26898972	  -1.70	 29.60	   -3.97	   -4.00	10.992	10.044	            	5754	  617	1
 1330108	305.36884099	-07.32538250	       	      	   11.12	  -15.59	11.728	11.253	            	5174	  238	1
 1507054	304.35268176	-17.80929322	       	      	   16.61	   -3.19	12.354	11.433	            	6332	 1078	1
 1415678	309.71862354	-13.96772022	       	      	    9.01	   -2.99	13.161	11.752	            	5767	 1564	1
 1412894	299.19590730	-11.55761551	 -16.29	 62.90	    6.13	    1.70	11.303	10.765	            	5746	 2058	1
 1506596	302.63766102	-17.49607153	       	      	   -7.38	  -13.79	11.957	11.819	            	6319	  359	1
 1506351	301.66237985	-17.04324032	 -60.09	 54.29	    9.96	  -15.10	11.009	10.529	A3          	6318	 1096	1
 1506897	303.81807405	-17.77212481	       	      	   -2.48	   -7.89	11.793	11.675	            	6319	  373	1
 1329216	302.78433692	-07.53053861	       	      	   -9.57	  -17.19	12.766	10.716	            	5740	 2144	1
 1415655	309.65934766	-14.17290735	 -26.39	 54.59	    5.92	  -52.48	11.684	10.897	            	5767	 2097	1
 1507550	306.02246084	-17.60555326	       	      	  -11.08	    7.10	12.130	11.804	            	6333	  198	1
 1506655	302.90073122	-17.58346801	       	      	   -5.38	  -32.49	12.852	11.780	            	6319	  489	1
 1506662	302.92744915	-17.59129245	       	      	  -10.98	   -0.79	13.130	11.320	            	6319	  512	1
 1413019	299.69732940	-10.14163883	       	      	    2.42	   -4.39	12.142	11.089	            	5742	 2229	1
 1415730	309.88972747	-13.05617708	       	      	   86.51	  -29.79	12.333	11.472	            	5763	 2211	1
 1330405	306.34029995	-07.57175578	  67.19	 23.89	   -5.88	   -1.43	10.513	10.068	            	5741	  135	1
 1415738	309.90914752	-12.43617386	       	      	    1.81	   -1.69	12.620	12.490	            	5763	 1025	1
 1328875	301.38838989	-08.22784889	  69.00	 53.50	   -3.84	  -19.90	11.143	10.532	            	5739	 1656	1
 1328977	301.75076465	-07.99603737	   2.79	 28.20	    1.63	  -24.91	10.528	 9.979	F0          	5739	  351	1
 1506239	301.21083607	-16.75044275	       	      	   -4.66	   -5.92	11.809	10.267	            	6314	  188	1
 1331185	309.15517342	-09.87659899	  44.50	 47.20	   21.04	  -15.47	11.214	10.903	            	5759	 1900	1
 1413037	299.75336667	-10.03406948	       	      	    0.02	   -3.39	12.764	12.294	            	5742	 1550	1
 1415724	309.87805186	-11.98996675	       	      	    2.71	    5.50	11.983	11.297	            	5763	  161	1
 1412905	299.24454544	-11.31893617	       	      	   14.01	  -20.99	12.662	11.775	            	5746	 1866	1
 1415716	309.84720741	-11.76418895	   5.59	  1.25	   37.42	   -4.24	 8.820	 7.807	K0III       	5763	 1847	1
 1415650	309.63606118	-10.91188624	       	      	   -0.58	   11.30	12.869	11.789	            	5759	  798	1
 1506463	302.14534539	-17.30235500	       	      	    3.04	   -0.76	12.826	12.318	            	6319	 1084	1
 1329411	303.27159255	-07.38931507	  36.20	 19.60	   18.17	    4.25	10.447	10.042	            	5173	  358	1
 1415734	309.90349476	-12.25304528	 101.00	 83.69	    3.45	    0.70	11.705	10.516	            	5763	  168	1
 1330153	305.55569244	-07.35093809	  20.10	 37.70	   -6.50	   -8.73	10.419	10.163	A2          	5174	  108	1
 1330831	307.87618794	-08.41945531	       	      	    9.82	  -14.29	11.843	11.194	            	5754	 1053	1
 1415550	309.31032993	-10.14465478	       	      	   -1.57	   -5.49	12.642	11.472	            	5759	 1217	1
 1415722	309.87056436	-11.88923651	 -18.39	 16.79	   20.89	  -17.68	 9.859	 9.361	G0          	5763	  186	1
 1330180	305.66071242	-07.36961868	       	      	   17.32	  -12.59	12.007	11.759	            	5175	  730	1
 1415731	309.89176692	-12.05696234	 -25.20	 41.29	   18.09	  -22.36	10.967	 9.943	            	5763	  460	1
 1508056	307.95075837	-16.63674773	       	      	   -3.68	   -1.29	12.969	11.393	            	6329	 1730	1
 1330696	307.31603100	-08.02615935	  15.39	 16.79	    2.97	   -6.35	10.192	 9.174	G5          	5754	  900	1
 1506117	300.69480777	-16.33002533	       	      	   12.11	  -26.19	12.099	11.193	            	6314	 1508	1
 1507762	306.79432580	-17.33865970	       	      	    2.21	    5.00	12.262	12.249	            	6333	  635	1
 1412887	299.14052340	-11.78279240	       	      	   18.91	  -41.46	      	 9.742
 1412873	299.07892499	-12.47769056	       	      	   -1.98	   -2.89	12.164	12.356	            	5746	 1351	1
 1329749	304.35547901	-07.24231854	       	      	    6.82	   -6.49	12.220	11.960	            	5174	  452	1
 1415561	309.33302004	-10.17326109	  62.59	 72.90	    6.67	    5.42	11.454	10.868	            	5759	 1223	1
 1507844	307.05458793	-17.21666790	  76.30	 61.90	   -1.57	   -1.28	11.855	11.033	            	6333	  917	1
 1330946	308.27073929	-08.75172139	  53.90	 56.00	   12.01	    0.57	11.855	11.520	            	5754	 1022	1
 1415624	309.56385683	-14.48108506	       	      	  -20.48	  -16.29	12.532	11.723	            	5767	 2414	1
 1330143	305.52328985	-07.33524521	       	      	    8.62	  -32.69	11.595	10.867	            	5174	  186	1
 1415682	309.72832130	-13.99758209	  44.59	 60.09	  -14.00	  -16.63	12.092	10.669	            	5767	 1550	1
 1412967	299.44140375	-14.49672542	  13.50	 32.50	   15.56	   16.89	10.649	 9.924	            	5750	  969	1
 1415587	309.44130918	-10.38818043	       	      	  -13.77	   -3.99	12.634	11.575	            	5759	 1105	1
 1506997	304.18873806	-17.82176715	       	      	    0.69	   -1.44	12.498	10.505	            	6332	 1033	1
 1329941	304.92295819	-07.25271027	 -15.10	 30.20	   45.98	  -10.95	10.526	10.038	G0          	5174	  440	1
 1330793	307.69985105	-08.27150966	       	      	   -3.37	  -13.99	12.898	11.421	            	5754	  623	1
 1507478	305.78654170	-17.68533952	 -35.70	 50.50	   -5.95	    0.66	11.546	10.726	            	6332	  586	1
 1508356	309.17290604	-15.27669228	 -31.39	 34.50	  -28.01	  -25.23	11.383	10.675	            	6330	  830	1
 1507608	306.19426004	-17.57591576	 -16.70	 25.20	   19.32	  -20.32	10.681	10.021	G5          	6333	  133	1
 1508262	308.83415810	-15.76564572	       	      	    2.21	  -51.69	12.909	12.090	            	6330	 1893	1
 1331096	308.83765249	-09.37408669	 -34.50	 23.00	   -8.07	   -8.67	10.587	 9.100	K5          	5755	  482	1
 1331056	308.69481610	-09.19309790	       	      	    9.12	  -13.99	11.986	11.467	            	5755	  442	1
 1508352	309.15086998	-15.31737497	       	      	    0.11	  -10.29	12.151	11.495	            	6330	 1444	1
 1328828	301.17357414	-08.35871356	       	      	   -4.35	  -16.13	11.966	11.107	            	5739	 1600	1
 1508328	309.07715964	-15.43242312	 -31.00	 27.39	   12.13	   11.41	10.860	 9.762	K0          	6330	  716	1
 1330774	307.63797867	-08.21951218	       	      	   19.72	  -19.69	11.806	11.509	            	5754	 1414	1
 1328854	301.28202523	-08.27430997	 -21.50	 13.69	   -9.45	  -65.72	 9.582	 8.939	G0          	5739	  828	1
 1415602	309.47439576	-14.72108401	       	      	   15.61	    3.20	12.555	11.868	            	5767	 1292	1
 1329901	304.80494623	-07.23454851	       	      	   -9.07	  -13.79	12.860	11.589	            	5174	  421	1
 1415728	309.88865617	-13.30481000	  45.50	 45.70	   -3.38	   -1.61	11.328	10.886	            	5767	 1213	1
 1412927	299.31286705	-14.18304010	       	      	    4.61	  -20.09	12.231	11.496	            	5750	 1079	1
 1415719	309.86011623	-13.49239580	  25.50	 44.79	    9.24	   -1.96	11.248	11.022	            	5767	 2341	1
 1505969	299.89902518	-15.40870828	       	      	   11.61	  -13.59	11.561	10.802	            	6313	 1590	1
 1412949	299.38343888	-14.39009220	       	      	    4.51	   -8.59	11.941	11.818	            	5750	 1041	1
 1331075	308.76872858	-09.27050018	 -25.89	 45.00	   -9.61	   -6.88	10.970	10.390	            	5755	  506	1
 1330750	307.55499166	-08.15292390	       	      	  -12.57	   -6.49	12.365	11.670	            	5754	 1227	1
 1508220	308.61436008	-16.04400606	 163.10	 65.50	  -10.57	   10.05	11.814	10.804	            	6330	 1465	1
 1329425	303.30605033	-07.35288686	 -65.30	 48.09	   -0.22	   -3.93	11.325	11.124	            	5173	  286	1
 1331058	308.69598071	-09.17919839	       	      	   34.72	    3.20	12.753	11.551	            	5755	  352	1
 1330679	307.24323948	-07.95685552	  45.09	 49.29	    1.83	  -39.15	11.556	10.448	            	5754	 1378	1
 1330757	307.57409571	-08.16377420	 -44.90	 36.40	  -23.12	  -11.73	10.928	10.234	F8          	5754	 1261	1
 1331030	308.58150792	-09.04540272	 -34.40	 45.00	   -7.23	   82.47	11.305	10.496	            	5755	  418	1
 1415646	309.61027058	-10.74312148	  44.79	 39.29	  -21.96	  -16.63	11.100	10.485	            	5759	  867	1
 1328902	301.48271974	-08.12308691	  23.50	 14.89	   -4.86	  -91.49	 9.799	 8.717	K0          	5739	  854	1
 1412982	299.50644852	-10.45453128	       	      	    4.91	   -9.09	11.847	11.316	            	5742	  667	1
 1506612	302.70497358	-17.55958901	 107.50	 64.80	    3.29	    2.44	11.538	10.633	            	6319	  456	1
 1508023	307.82000202	-16.77094457	 -33.50	 63.90	  -29.57	   -3.82	11.675	10.397	            	6329	 1985	1
 1415711	309.83157359	-13.67643439	       	      	   10.11	   -3.19	12.145	11.953	            	5767	 1813	1
